event_id,account_id,account_name,user_id,product,event_type,event_date,session_duration_min
EVT-004299,ACC-015,Cobalt Aerospace,ACC-015-U013,Canvas,export,2026-03-01T15:37:00,5.0
EVT-004300,ACC-015,Cobalt Aerospace,ACC-015-U003,Insight,export,2026-03-02T13:36:00,4.1
EVT-004301,ACC-015,Cobalt Aerospace,ACC-015-U027,Insight,api_call,2026-03-04T11:43:00,1.1
EVT-004302,ACC-015,Cobalt Aerospace,ACC-015-U005,Flow,feature_use,2026-03-04T11:47:00,38.9
EVT-004303,ACC-015,Cobalt Aerospace,ACC-015-U052,Canvas,export,2026-03-06T17:42:00,4.3
EVT-004304,ACC-015,Cobalt Aerospace,ACC-015-U017,Flow,feature_use,2026-03-10T12:17:00,17.2
EVT-004305,ACC-015,Cobalt Aerospace,ACC-015-U002,Flow,api_call,2026-03-10T10:45:00,0.7
EVT-004306,ACC-015,Cobalt Aerospace,ACC-015-U009,Canvas,export,2026-03-11T17:53:00,9.2
EVT-004307,ACC-015,Cobalt Aerospace,ACC-015-U015,Flow,login,2026-03-11T17:17:00,7.6
EVT-004308,ACC-015,Cobalt Aerospace,ACC-015-U027,Canvas,export,2026-03-12T18:47:00,1.3
EVT-004309,ACC-015,Cobalt Aerospace,ACC-015-U005,Canvas,export,2026-03-12T16:11:00,9.5
EVT-004310,ACC-015,Cobalt Aerospace,ACC-015-U054,Canvas,feature_use,2026-03-13T15:18:00,40.1
EVT-004311,ACC-015,Cobalt Aerospace,ACC-015-U011,Canvas,feature_use,2026-03-14T07:33:00,40.6
EVT-004312,ACC-016,Driftwood Media,ACC-016-U007,Flow,api_call,2025-12-15T16:30:00,0.3
EVT-004313,ACC-016,Driftwood Media,ACC-016-U005,Canvas,login,2025-12-15T08:03:00,12.3
EVT-004314,ACC-016,Driftwood Media,ACC-016-U001,Canvas,login,2025-12-16T11:56:00,43.1
EVT-004315,ACC-016,Driftwood Media,ACC-016-U006,Canvas,login,2025-12-16T08:54:00,3.6
EVT-004316,ACC-016,Driftwood Media,ACC-016-U003,Flow,feature_use,2025-12-17T12:51:00,46.9
EVT-004317,ACC-016,Driftwood Media,ACC-016-U012,Flow,login,2025-12-18T19:30:00,32.7
EVT-004318,ACC-016,Driftwood Media,ACC-016-U012,Canvas,login,2025-12-18T14:07:00,35.3
EVT-004319,ACC-016,Driftwood Media,ACC-016-U021,Flow,login,2025-12-18T16:11:00,4.5
EVT-004320,ACC-016,Driftwood Media,ACC-016-U007,Flow,api_call,2025-12-18T16:39:00,0.6
EVT-004321,ACC-016,Driftwood Media,ACC-016-U004,Canvas,feature_use,2025-12-19T09:09:00,31.5
EVT-004322,ACC-016,Driftwood Media,ACC-016-U013,Flow,login,2025-12-19T14:19:00,33.3
EVT-004323,ACC-016,Driftwood Media,ACC-016-U020,Canvas,feature_use,2025-12-21T17:26:00,56.9
EVT-004324,ACC-016,Driftwood Media,ACC-016-U019,Canvas,login,2025-12-22T15:07:00,27.2
EVT-004325,ACC-016,Driftwood Media,ACC-016-U025,Canvas,feature_use,2025-12-23T18:39:00,36.7
EVT-004326,ACC-016,Driftwood Media,ACC-016-U023,Flow,login,2025-12-23T16:52:00,9.4
EVT-004327,ACC-016,Driftwood Media,ACC-016-U009,Canvas,api_call,2025-12-24T08:49:00,0.2
EVT-004328,ACC-016,Driftwood Media,ACC-016-U013,Canvas,export,2025-12-24T17:12:00,5.2
EVT-004329,ACC-016,Driftwood Media,ACC-016-U002,Flow,feature_use,2025-12-24T13:42:00,31.4
EVT-004330,ACC-016,Driftwood Media,ACC-016-U001,Canvas,login,2025-12-25T21:29:00,34.5
EVT-004331,ACC-016,Driftwood Media,ACC-016-U019,Canvas,feature_use,2025-12-26T09:51:00,58.6
EVT-004332,ACC-016,Driftwood Media,ACC-016-U008,Canvas,export,2025-12-26T17:25:00,4.4
EVT-004333,ACC-016,Driftwood Media,ACC-016-U014,Canvas,feature_use,2025-12-27T10:01:00,3.1
EVT-004334,ACC-016,Driftwood Media,ACC-016-U022,Flow,api_call,2025-12-28T12:49:00,0.5
EVT-004335,ACC-016,Driftwood Media,ACC-016-U002,Canvas,export,2025-12-29T07:41:00,4.1
EVT-004336,ACC-016,Driftwood Media,ACC-016-U019,Canvas,feature_use,2025-12-30T14:32:00,42.4
EVT-004337,ACC-016,Driftwood Media,ACC-016-U020,Canvas,feature_use,2025-12-31T16:38:00,24.2
EVT-004338,ACC-016,Driftwood Media,ACC-016-U016,Canvas,feature_use,2025-12-31T09:40:00,8.3
EVT-004339,ACC-016,Driftwood Media,ACC-016-U020,Canvas,api_call,2026-01-01T12:36:00,0.3
EVT-004340,ACC-016,Driftwood Media,ACC-016-U012,Canvas,export,2026-01-02T17:22:00,1.9
EVT-004341,ACC-016,Driftwood Media,ACC-016-U023,Canvas,api_call,2026-01-02T08:34:00,1.3
EVT-004342,ACC-016,Driftwood Media,ACC-016-U014,Flow,feature_use,2026-01-04T12:23:00,23.5
EVT-004343,ACC-016,Driftwood Media,ACC-016-U007,Flow,api_call,2026-01-04T10:42:00,1.8
EVT-004344,ACC-016,Driftwood Media,ACC-016-U023,Canvas,api_call,2026-01-06T09:49:00,0.6
EVT-004345,ACC-016,Driftwood Media,ACC-016-U012,Flow,login,2026-01-07T09:01:00,18.6
EVT-004346,ACC-016,Driftwood Media,ACC-016-U015,Flow,login,2026-01-07T14:17:00,12.7
EVT-004347,ACC-016,Driftwood Media,ACC-016-U019,Canvas,feature_use,2026-01-08T11:41:00,4.1
EVT-004348,ACC-016,Driftwood Media,ACC-016-U024,Canvas,export,2026-01-08T17:33:00,1.2
EVT-004349,ACC-016,Driftwood Media,ACC-016-U017,Flow,api_call,2026-01-09T15:57:00,1.8
EVT-004350,ACC-016,Driftwood Media,ACC-016-U012,Canvas,export,2026-01-09T11:12:00,5.0
EVT-004351,ACC-016,Driftwood Media,ACC-016-U025,Canvas,feature_use,2026-01-09T14:35:00,13.0
EVT-004352,ACC-016,Driftwood Media,ACC-016-U004,Flow,feature_use,2026-01-12T16:06:00,28.2
EVT-004353,ACC-016,Driftwood Media,ACC-016-U025,Flow,feature_use,2026-01-14T13:38:00,3.3
EVT-004354,ACC-016,Driftwood Media,ACC-016-U025,Canvas,login,2026-01-14T18:55:00,17.6
EVT-004355,ACC-016,Driftwood Media,ACC-016-U020,Canvas,feature_use,2026-01-15T16:58:00,21.8
EVT-004356,ACC-016,Driftwood Media,ACC-016-U011,Flow,export,2026-01-15T07:14:00,6.6
EVT-004357,ACC-016,Driftwood Media,ACC-016-U004,Flow,invite_sent,2026-01-16T16:50:00,1.1
EVT-004358,ACC-016,Driftwood Media,ACC-016-U021,Canvas,login,2026-01-16T18:55:00,25.5
EVT-004359,ACC-016,Driftwood Media,ACC-016-U009,Canvas,api_call,2026-01-19T21:51:00,0.6
EVT-004360,ACC-016,Driftwood Media,ACC-016-U003,Canvas,feature_use,2026-01-20T18:19:00,31.0
EVT-004361,ACC-016,Driftwood Media,ACC-016-U021,Canvas,export,2026-01-21T12:27:00,8.2
EVT-004362,ACC-016,Driftwood Media,ACC-016-U025,Flow,api_call,2026-01-21T08:20:00,0.7
EVT-004363,ACC-016,Driftwood Media,ACC-016-U002,Canvas,invite_sent,2026-01-22T09:22:00,2.6
EVT-004364,ACC-016,Driftwood Media,ACC-016-U021,Flow,export,2026-01-22T11:26:00,2.3
EVT-004365,ACC-016,Driftwood Media,ACC-016-U003,Flow,feature_use,2026-01-23T15:47:00,42.6
EVT-004366,ACC-016,Driftwood Media,ACC-016-U008,Flow,login,2026-01-23T08:55:00,34.5
EVT-004367,ACC-016,Driftwood Media,ACC-016-U022,Canvas,login,2026-01-23T16:38:00,30.5
EVT-004368,ACC-016,Driftwood Media,ACC-016-U015,Flow,login,2026-01-26T11:30:00,6.9
EVT-004369,ACC-016,Driftwood Media,ACC-016-U011,Flow,feature_use,2026-01-26T12:42:00,53.5
EVT-004370,ACC-016,Driftwood Media,ACC-016-U008,Canvas,feature_use,2026-01-28T11:15:00,23.6
EVT-004371,ACC-016,Driftwood Media,ACC-016-U011,Flow,feature_use,2026-01-28T15:54:00,12.7
EVT-004372,ACC-016,Driftwood Media,ACC-016-U013,Flow,feature_use,2026-01-30T14:53:00,42.4
EVT-004373,ACC-016,Driftwood Media,ACC-016-U012,Canvas,login,2026-02-02T16:14:00,43.8
EVT-004374,ACC-016,Driftwood Media,ACC-016-U022,Flow,login,2026-02-03T17:03:00,38.3
EVT-004375,ACC-016,Driftwood Media,ACC-016-U023,Flow,api_call,2026-02-03T06:44:00,1.1
EVT-004376,ACC-016,Driftwood Media,ACC-016-U020,Canvas,feature_use,2026-02-04T10:57:00,28.7
EVT-004377,ACC-016,Driftwood Media,ACC-016-U006,Canvas,feature_use,2026-02-05T10:50:00,34.3
EVT-004378,ACC-016,Driftwood Media,ACC-016-U015,Canvas,feature_use,2026-02-05T17:25:00,26.2
EVT-004379,ACC-016,Driftwood Media,ACC-016-U019,Flow,api_call,2026-02-09T12:19:00,1.5
EVT-004380,ACC-016,Driftwood Media,ACC-016-U009,Flow,api_call,2026-02-13T11:42:00,0.3
EVT-004381,ACC-016,Driftwood Media,ACC-016-U020,Flow,feature_use,2026-02-13T13:23:00,11.0
EVT-004382,ACC-016,Driftwood Media,ACC-016-U016,Canvas,invite_sent,2026-02-13T14:03:00,5.0
EVT-004383,ACC-016,Driftwood Media,ACC-016-U012,Canvas,api_call,2026-02-16T14:52:00,1.9
EVT-004384,ACC-016,Driftwood Media,ACC-016-U024,Flow,login,2026-02-16T14:00:00,5.1
EVT-004385,ACC-016,Driftwood Media,ACC-016-U020,Flow,login,2026-02-17T12:18:00,9.6
EVT-004386,ACC-016,Driftwood Media,ACC-016-U006,Canvas,login,2026-02-18T16:28:00,42.7
EVT-004387,ACC-016,Driftwood Media,ACC-016-U005,Canvas,login,2026-02-20T11:59:00,3.9
EVT-004388,ACC-016,Driftwood Media,ACC-016-U016,Flow,feature_use,2026-02-20T18:12:00,25.1
EVT-004389,ACC-016,Driftwood Media,ACC-016-U014,Flow,feature_use,2026-02-20T17:14:00,32.4
EVT-004390,ACC-016,Driftwood Media,ACC-016-U004,Flow,api_call,2026-02-23T11:55:00,1.6
EVT-004391,ACC-016,Driftwood Media,ACC-016-U025,Flow,invite_sent,2026-02-24T17:21:00,3.4
EVT-004392,ACC-016,Driftwood Media,ACC-016-U019,Flow,feature_use,2026-02-24T18:03:00,30.5
EVT-004393,ACC-016,Driftwood Media,ACC-016-U014,Canvas,invite_sent,2026-02-27T16:54:00,0.7
EVT-004394,ACC-016,Driftwood Media,ACC-016-U022,Canvas,api_call,2026-02-27T20:17:00,0.7
EVT-004395,ACC-016,Driftwood Media,ACC-016-U007,Canvas,feature_use,2026-03-01T13:12:00,55.2
EVT-004396,ACC-016,Driftwood Media,ACC-016-U011,Canvas,feature_use,2026-03-02T21:39:00,51.0
EVT-004397,ACC-016,Driftwood Media,ACC-016-U006,Canvas,login,2026-03-02T13:26:00,13.9
EVT-004398,ACC-016,Driftwood Media,ACC-016-U001,Flow,api_call,2026-03-03T16:21:00,0.1
EVT-004399,ACC-016,Driftwood Media,ACC-016-U001,Flow,api_call,2026-03-04T09:00:00,1.0
EVT-004400,ACC-016,Driftwood Media,ACC-016-U012,Flow,login,2026-03-04T10:12:00,6.1
EVT-004401,ACC-016,Driftwood Media,ACC-016-U022,Flow,login,2026-03-04T11:27:00,36.0
EVT-004402,ACC-016,Driftwood Media,ACC-016-U021,Flow,login,2026-03-05T11:22:00,39.9
EVT-004403,ACC-016,Driftwood Media,ACC-016-U011,Canvas,login,2026-03-10T14:09:00,44.8
EVT-004404,ACC-016,Driftwood Media,ACC-016-U013,Canvas,login,2026-03-10T15:33:00,35.9
EVT-004405,ACC-016,Driftwood Media,ACC-016-U024,Canvas,login,2026-03-11T16:09:00,21.7
EVT-004406,ACC-016,Driftwood Media,ACC-016-U002,Flow,login,2026-03-12T14:51:00,21.2
EVT-004407,ACC-016,Driftwood Media,ACC-016-U002,Canvas,login,2026-03-13T12:31:00,38.2
EVT-004408,ACC-016,Driftwood Media,ACC-016-U024,Canvas,login,2026-03-13T17:19:00,13.2
EVT-004409,ACC-016,Driftwood Media,ACC-016-U004,Canvas,export,2026-03-14T13:06:00,7.0
EVT-004410,ACC-016,Driftwood Media,ACC-016-U024,Flow,export,2026-03-14T11:15:00,2.5
EVT-004411,ACC-017,Evergreen Education,ACC-017-U004,Insight,api_call,2025-12-15T16:47:00,1.2
EVT-004412,ACC-017,Evergreen Education,ACC-017-U016,Insight,feature_use,2025-12-15T11:22:00,8.2
EVT-004413,ACC-017,Evergreen Education,ACC-017-U003,Canvas,login,2025-12-16T11:33:00,14.4
EVT-004414,ACC-017,Evergreen Education,ACC-017-U003,Canvas,feature_use,2025-12-16T10:57:00,6.4
EVT-004415,ACC-017,Evergreen Education,ACC-017-U008,Insight,feature_use,2025-12-17T20:06:00,9.3
EVT-004416,ACC-017,Evergreen Education,ACC-017-U004,Insight,invite_sent,2025-12-17T09:23:00,4.4
EVT-004417,ACC-017,Evergreen Education,ACC-017-U002,Canvas,login,2025-12-18T11:19:00,13.4
EVT-004418,ACC-017,Evergreen Education,ACC-017-U007,Canvas,login,2025-12-18T13:43:00,21.5
EVT-004419,ACC-017,Evergreen Education,ACC-017-U020,Insight,login,2025-12-19T13:39:00,14.5
EVT-004420,ACC-017,Evergreen Education,ACC-017-U020,Canvas,feature_use,2025-12-23T15:18:00,54.9
EVT-004421,ACC-017,Evergreen Education,ACC-017-U016,Insight,login,2025-12-24T12:36:00,43.1
EVT-004422,ACC-017,Evergreen Education,ACC-017-U012,Canvas,feature_use,2025-12-24T10:35:00,54.9
EVT-004423,ACC-017,Evergreen Education,ACC-017-U015,Insight,login,2025-12-25T14:33:00,6.0
EVT-004424,ACC-017,Evergreen Education,ACC-017-U015,Insight,api_call,2025-12-25T09:31:00,1.6
EVT-004425,ACC-017,Evergreen Education,ACC-017-U007,Insight,login,2025-12-26T09:25:00,18.7
EVT-004426,ACC-017,Evergreen Education,ACC-017-U005,Insight,feature_use,2025-12-26T16:18:00,32.0
EVT-004427,ACC-017,Evergreen Education,ACC-017-U015,Insight,login,2025-12-29T16:52:00,3.7
EVT-004428,ACC-017,Evergreen Education,ACC-017-U008,Canvas,feature_use,2025-12-30T08:19:00,27.4
EVT-004429,ACC-017,Evergreen Education,ACC-017-U022,Insight,feature_use,2026-01-01T18:44:00,10.1
EVT-004430,ACC-017,Evergreen Education,ACC-017-U022,Canvas,api_call,2026-01-02T11:49:00,1.6
EVT-004431,ACC-017,Evergreen Education,ACC-017-U011,Insight,export,2026-01-02T15:01:00,6.4
EVT-004432,ACC-017,Evergreen Education,ACC-017-U008,Canvas,feature_use,2026-01-02T08:19:00,28.2
EVT-004433,ACC-017,Evergreen Education,ACC-017-U004,Canvas,feature_use,2026-01-05T12:44:00,34.6
EVT-004434,ACC-017,Evergreen Education,ACC-017-U019,Insight,feature_use,2026-01-06T15:19:00,11.9
EVT-004435,ACC-017,Evergreen Education,ACC-017-U007,Canvas,login,2026-01-07T11:36:00,1.2
EVT-004436,ACC-017,Evergreen Education,ACC-017-U017,Canvas,feature_use,2026-01-07T10:03:00,24.4
EVT-004437,ACC-017,Evergreen Education,ACC-017-U017,Insight,login,2026-01-08T21:07:00,26.2
EVT-004438,ACC-017,Evergreen Education,ACC-017-U019,Insight,feature_use,2026-01-08T15:50:00,50.8
EVT-004439,ACC-017,Evergreen Education,ACC-017-U017,Canvas,feature_use,2026-01-08T16:02:00,3.1
EVT-004440,ACC-017,Evergreen Education,ACC-017-U004,Insight,login,2026-01-09T09:57:00,40.9
EVT-004441,ACC-017,Evergreen Education,ACC-017-U004,Insight,feature_use,2026-01-13T09:17:00,23.2
EVT-004442,ACC-017,Evergreen Education,ACC-017-U006,Insight,feature_use,2026-01-14T14:16:00,12.5
EVT-004443,ACC-017,Evergreen Education,ACC-017-U016,Canvas,login,2026-01-15T20:44:00,35.0
EVT-004444,ACC-017,Evergreen Education,ACC-017-U017,Insight,login,2026-01-16T09:13:00,42.1
EVT-004445,ACC-017,Evergreen Education,ACC-017-U009,Insight,login,2026-01-19T12:16:00,31.0
EVT-004446,ACC-017,Evergreen Education,ACC-017-U003,Canvas,login,2026-01-20T13:08:00,26.9
EVT-004447,ACC-017,Evergreen Education,ACC-017-U010,Canvas,login,2026-01-21T12:48:00,27.9
EVT-004448,ACC-017,Evergreen Education,ACC-017-U002,Insight,login,2026-01-21T08:50:00,26.8
EVT-004449,ACC-017,Evergreen Education,ACC-017-U020,Canvas,api_call,2026-01-22T20:17:00,1.7
EVT-004450,ACC-017,Evergreen Education,ACC-017-U015,Canvas,api_call,2026-01-23T12:15:00,0.7
EVT-004451,ACC-017,Evergreen Education,ACC-017-U011,Canvas,export,2026-01-23T08:07:00,5.4
EVT-004452,ACC-017,Evergreen Education,ACC-017-U004,Canvas,export,2026-01-24T19:04:00,2.6
EVT-004453,ACC-017,Evergreen Education,ACC-017-U013,Canvas,login,2026-01-25T09:22:00,38.3
EVT-004454,ACC-017,Evergreen Education,ACC-017-U011,Canvas,export,2026-01-26T19:53:00,8.8
EVT-004455,ACC-017,Evergreen Education,ACC-017-U014,Canvas,invite_sent,2026-01-27T13:46:00,1.8
EVT-004456,ACC-017,Evergreen Education,ACC-017-U014,Insight,feature_use,2026-01-27T15:22:00,25.4
EVT-004457,ACC-017,Evergreen Education,ACC-017-U009,Insight,feature_use,2026-01-28T07:11:00,16.6
EVT-004458,ACC-017,Evergreen Education,ACC-017-U017,Insight,invite_sent,2026-01-28T10:26:00,0.6
EVT-004459,ACC-017,Evergreen Education,ACC-017-U010,Insight,invite_sent,2026-01-30T15:55:00,3.7
EVT-004460,ACC-017,Evergreen Education,ACC-017-U019,Insight,api_call,2026-01-31T09:15:00,1.5
EVT-004461,ACC-017,Evergreen Education,ACC-017-U022,Insight,login,2026-02-03T12:11:00,10.1
EVT-004462,ACC-017,Evergreen Education,ACC-017-U011,Canvas,feature_use,2026-02-04T09:45:00,16.3
EVT-004463,ACC-017,Evergreen Education,ACC-017-U005,Insight,feature_use,2026-02-05T16:11:00,36.0
EVT-004464,ACC-017,Evergreen Education,ACC-017-U011,Insight,feature_use,2026-02-08T19:21:00,44.1
EVT-004465,ACC-017,Evergreen Education,ACC-017-U011,Canvas,login,2026-02-09T15:29:00,40.4
EVT-004466,ACC-017,Evergreen Education,ACC-017-U019,Canvas,export,2026-02-09T16:34:00,2.1
EVT-004467,ACC-017,Evergreen Education,ACC-017-U010,Insight,invite_sent,2026-02-10T20:29:00,4.0
EVT-004468,ACC-017,Evergreen Education,ACC-017-U022,Canvas,login,2026-02-11T11:45:00,13.1
EVT-004469,ACC-017,Evergreen Education,ACC-017-U007,Insight,export,2026-02-11T10:42:00,8.6
EVT-004470,ACC-017,Evergreen Education,ACC-017-U021,Insight,login,2026-02-11T20:18:00,30.9
EVT-004471,ACC-017,Evergreen Education,ACC-017-U015,Insight,login,2026-02-13T15:55:00,23.6
EVT-004472,ACC-017,Evergreen Education,ACC-017-U004,Canvas,login,2026-02-15T19:34:00,8.8
EVT-004473,ACC-017,Evergreen Education,ACC-017-U008,Insight,feature_use,2026-02-16T11:13:00,45.0
EVT-004474,ACC-017,Evergreen Education,ACC-017-U003,Insight,login,2026-02-17T16:55:00,28.6
EVT-004475,ACC-017,Evergreen Education,ACC-017-U020,Canvas,export,2026-02-18T12:34:00,2.3
EVT-004476,ACC-017,Evergreen Education,ACC-017-U008,Insight,feature_use,2026-02-18T08:59:00,34.4
EVT-004477,ACC-017,Evergreen Education,ACC-017-U020,Insight,feature_use,2026-02-18T14:36:00,9.8
EVT-004478,ACC-017,Evergreen Education,ACC-017-U003,Canvas,api_call,2026-02-19T16:21:00,0.7
EVT-004479,ACC-017,Evergreen Education,ACC-017-U021,Canvas,login,2026-02-19T12:50:00,23.8
EVT-004480,ACC-017,Evergreen Education,ACC-017-U003,Insight,feature_use,2026-02-19T12:27:00,19.6
EVT-004481,ACC-017,Evergreen Education,ACC-017-U021,Insight,api_call,2026-02-19T10:28:00,0.7
EVT-004482,ACC-017,Evergreen Education,ACC-017-U013,Insight,login,2026-02-20T18:23:00,27.6
EVT-004483,ACC-017,Evergreen Education,ACC-017-U015,Insight,api_call,2026-02-21T12:49:00,1.4
EVT-004484,ACC-017,Evergreen Education,ACC-017-U004,Canvas,invite_sent,2026-02-21T20:54:00,2.4
EVT-004485,ACC-017,Evergreen Education,ACC-017-U012,Insight,export,2026-02-23T11:56:00,5.4
EVT-004486,ACC-017,Evergreen Education,ACC-017-U008,Canvas,login,2026-02-24T12:18:00,37.9
EVT-004487,ACC-017,Evergreen Education,ACC-017-U016,Canvas,feature_use,2026-02-25T09:59:00,8.1
EVT-004488,ACC-017,Evergreen Education,ACC-017-U004,Insight,feature_use,2026-02-27T17:12:00,54.0
EVT-004489,ACC-017,Evergreen Education,ACC-017-U007,Insight,feature_use,2026-02-27T14:56:00,9.2
EVT-004490,ACC-017,Evergreen Education,ACC-017-U008,Insight,feature_use,2026-02-28T17:36:00,25.3
EVT-004491,ACC-017,Evergreen Education,ACC-017-U009,Insight,login,2026-03-01T13:06:00,18.8
EVT-004492,ACC-017,Evergreen Education,ACC-017-U007,Insight,invite_sent,2026-03-02T18:51:00,3.2
EVT-004493,ACC-017,Evergreen Education,ACC-017-U003,Insight,export,2026-03-02T11:49:00,5.7
EVT-004494,ACC-017,Evergreen Education,ACC-017-U014,Insight,feature_use,2026-03-03T16:19:00,42.9
EVT-004495,ACC-017,Evergreen Education,ACC-017-U005,Insight,login,2026-03-05T19:23:00,14.6
EVT-004496,ACC-017,Evergreen Education,ACC-017-U001,Canvas,invite_sent,2026-03-06T15:28:00,4.1
EVT-004497,ACC-017,Evergreen Education,ACC-017-U018,Insight,feature_use,2026-03-06T06:01:00,41.0
EVT-004498,ACC-017,Evergreen Education,ACC-017-U009,Insight,export,2026-03-06T09:54:00,9.7
EVT-004499,ACC-017,Evergreen Education,ACC-017-U012,Canvas,export,2026-03-08T08:09:00,1.6
EVT-004500,ACC-017,Evergreen Education,ACC-017-U001,Canvas,login,2026-03-09T11:16:00,33.4
EVT-004501,ACC-017,Evergreen Education,ACC-017-U019,Insight,feature_use,2026-03-10T07:39:00,42.6
EVT-004502,ACC-017,Evergreen Education,ACC-017-U013,Canvas,login,2026-03-11T16:54:00,42.5
EVT-004503,ACC-017,Evergreen Education,ACC-017-U014,Insight,api_call,2026-03-11T11:36:00,1.7
EVT-004504,ACC-017,Evergreen Education,ACC-017-U016,Canvas,export,2026-03-11T17:35:00,6.1
EVT-004505,ACC-017,Evergreen Education,ACC-017-U002,Insight,api_call,2026-03-12T12:47:00,0.2
EVT-004506,ACC-018,Flux Dynamics,ACC-018-U047,Canvas,feature_use,2025-12-15T09:46:00,6.2
EVT-004507,ACC-018,Flux Dynamics,ACC-018-U044,Canvas,invite_sent,2025-12-15T10:46:00,3.6
EVT-004508,ACC-018,Flux Dynamics,ACC-018-U041,Flow,feature_use,2025-12-15T09:49:00,37.9
EVT-004509,ACC-018,Flux Dynamics,ACC-018-U045,Insight,api_call,2025-12-15T21:15:00,1.2
EVT-004510,ACC-018,Flux Dynamics,ACC-018-U020,Canvas,invite_sent,2025-12-15T06:17:00,1.4
EVT-004511,ACC-018,Flux Dynamics,ACC-018-U025,Insight,login,2025-12-15T09:48:00,29.2
EVT-004512,ACC-018,Flux Dynamics,ACC-018-U027,Flow,feature_use,2025-12-16T15:11:00,50.6
EVT-004513,ACC-018,Flux Dynamics,ACC-018-U022,Canvas,feature_use,2025-12-16T09:13:00,26.8
EVT-004514,ACC-018,Flux Dynamics,ACC-018-U028,Flow,feature_use,2025-12-16T11:11:00,53.8
EVT-004515,ACC-018,Flux Dynamics,ACC-018-U035,Flow,api_call,2025-12-16T08:10:00,0.9
EVT-004516,ACC-018,Flux Dynamics,ACC-018-U025,Insight,login,2025-12-16T14:55:00,40.4
EVT-004517,ACC-018,Flux Dynamics,ACC-018-U016,Canvas,export,2025-12-16T18:48:00,5.5
EVT-004518,ACC-018,Flux Dynamics,ACC-018-U006,Flow,api_call,2025-12-16T16:58:00,1.5
EVT-004519,ACC-018,Flux Dynamics,ACC-018-U023,Flow,feature_use,2025-12-17T17:26:00,52.8
EVT-004520,ACC-018,Flux Dynamics,ACC-018-U038,Flow,login,2025-12-17T12:24:00,39.4
EVT-004521,ACC-018,Flux Dynamics,ACC-018-U031,Insight,feature_use,2025-12-17T14:50:00,51.3
EVT-004522,ACC-018,Flux Dynamics,ACC-018-U014,Insight,feature_use,2025-12-17T16:40:00,50.8
EVT-004523,ACC-018,Flux Dynamics,ACC-018-U015,Canvas,feature_use,2025-12-17T17:32:00,47.6
EVT-004524,ACC-018,Flux Dynamics,ACC-018-U013,Canvas,export,2025-12-17T09:29:00,1.9
EVT-004525,ACC-018,Flux Dynamics,ACC-018-U023,Canvas,api_call,2025-12-18T13:37:00,0.7
EVT-004526,ACC-018,Flux Dynamics,ACC-018-U028,Flow,feature_use,2025-12-18T09:43:00,21.0
EVT-004527,ACC-018,Flux Dynamics,ACC-018-U038,Flow,login,2025-12-18T14:15:00,34.2
EVT-004528,ACC-018,Flux Dynamics,ACC-018-U023,Insight,feature_use,2025-12-18T21:14:00,54.2
EVT-004529,ACC-018,Flux Dynamics,ACC-018-U018,Canvas,login,2025-12-19T14:15:00,13.6
EVT-004530,ACC-018,Flux Dynamics,ACC-018-U005,Flow,api_call,2025-12-19T15:06:00,1.2
EVT-004531,ACC-018,Flux Dynamics,ACC-018-U043,Canvas,feature_use,2025-12-19T15:48:00,3.2
EVT-004532,ACC-018,Flux Dynamics,ACC-018-U015,Insight,export,2025-12-19T09:41:00,6.7
EVT-004533,ACC-018,Flux Dynamics,ACC-018-U009,Insight,invite_sent,2025-12-19T17:23:00,0.8
EVT-004534,ACC-018,Flux Dynamics,ACC-018-U024,Canvas,login,2025-12-20T07:32:00,14.2
EVT-004535,ACC-018,Flux Dynamics,ACC-018-U014,Canvas,api_call,2025-12-20T15:26:00,0.5
EVT-004536,ACC-018,Flux Dynamics,ACC-018-U017,Flow,feature_use,2025-12-20T14:11:00,50.5
EVT-004537,ACC-018,Flux Dynamics,ACC-018-U039,Flow,export,2025-12-21T20:54:00,9.8
EVT-004538,ACC-018,Flux Dynamics,ACC-018-U017,Flow,export,2025-12-22T14:54:00,7.2
EVT-004539,ACC-018,Flux Dynamics,ACC-018-U002,Canvas,feature_use,2025-12-22T09:23:00,50.8
EVT-004540,ACC-018,Flux Dynamics,ACC-018-U024,Insight,export,2025-12-22T14:27:00,9.0
EVT-004541,ACC-018,Flux Dynamics,ACC-018-U029,Insight,feature_use,2025-12-22T09:00:00,31.3
EVT-004542,ACC-018,Flux Dynamics,ACC-018-U026,Insight,login,2025-12-22T15:01:00,36.8
EVT-004543,ACC-018,Flux Dynamics,ACC-018-U031,Insight,feature_use,2025-12-23T15:54:00,38.9
EVT-004544,ACC-018,Flux Dynamics,ACC-018-U008,Canvas,export,2025-12-23T13:20:00,3.1
EVT-004545,ACC-018,Flux Dynamics,ACC-018-U039,Canvas,login,2025-12-23T10:05:00,12.7
EVT-004546,ACC-018,Flux Dynamics,ACC-018-U018,Canvas,export,2025-12-23T16:09:00,8.9
EVT-004547,ACC-018,Flux Dynamics,ACC-018-U026,Insight,feature_use,2025-12-23T10:47:00,37.3
EVT-004548,ACC-018,Flux Dynamics,ACC-018-U001,Flow,export,2025-12-23T08:32:00,6.5
EVT-004549,ACC-018,Flux Dynamics,ACC-018-U046,Canvas,export,2025-12-23T16:53:00,2.5
EVT-004550,ACC-018,Flux Dynamics,ACC-018-U045,Canvas,login,2025-12-24T15:32:00,35.4
